ID,Vehicles,Lower_Bound,Upper_Bound,Junction
20170711043.0,,,,3
20170711044.0,,,,4
20170711051.0,84.0,65.0,103.0,1
20170711052.0,,,,2
20170711053.0,,,,3
20170711054.0,,,,4
20170711061.0,84.0,65.0,103.0,1
20170711062.0,,,,2
20170711063.0,,,,3
20170711064.0,,,,4
20170711071.0,84.0,65.0,103.0,1
20170711072.0,,,,2
20170711073.0,,,,3
20170711074.0,,,,4
20170711081.0,84.0,66.0,102.0,1
20170711082.0,,,,2
20170711083.0,,,,3
20170711084.0,,,,4
20170711091.0,84.0,66.0,103.0,1
20170711092.0,,,,2
20170711093.0,,,,3
20170711094.0,,,,4
20170711101.0,84.0,65.0,102.0,1
20170711102.0,,,,2
20170711103.0,,,,3
20170711104.0,,,,4
20170711111.0,84.0,65.0,103.0,1
20170711112.0,,,,2
20170711113.0,,,,3
20170711114.0,,,,4
20170711121.0,83.0,65.0,102.0,1
20170711122.0,,,,2
20170711123.0,,,,3
20170711124.0,,,,4
20170711131.0,83.0,65.0,102.0,1
20170711132.0,,,,2
20170711133.0,,,,3
20170711134.0,,,,4
20170711141.0,83.0,64.0,101.0,1
20170711142.0,,,,2
20170711143.0,,,,3
20170711144.0,,,,4
20170711151.0,83.0,64.0,101.0,1
20170711152.0,,,,2
20170711153.0,,,,3
20170711154.0,,,,4
20170711161.0,83.0,65.0,100.0,1
20170711162.0,,,,2
20170711163.0,,,,3
20170711164.0,,,,4
20170711171.0,83.0,63.0,102.0,1
20170711172.0,,,,2
20170711173.0,,,,3
20170711174.0,,,,4
20170711181.0,82.0,64.0,101.0,1
20170711182.0,,,,2
20170711183.0,,,,3
20170711184.0,,,,4
20170711191.0,82.0,64.0,102.0,1
20170711192.0,,,,2
20170711193.0,,,,3
20170711194.0,,,,4
20170711201.0,82.0,65.0,101.0,1
20170711202.0,,,,2
20170711203.0,,,,3
20170711204.0,,,,4
20170711211.0,82.0,64.0,100.0,1
20170711212.0,,,,2
20170711213.0,,,,3
20170711214.0,,,,4
20170711221.0,82.0,62.0,100.0,1
20170711222.0,,,,2
20170711223.0,,,,3
20170711224.0,,,,4
20170711231.0,82.0,63.0,100.0,1
20170711232.0,,,,2
20170711233.0,,,,3
20170711234.0,,,,4
20170712001.0,82.0,63.0,100.0,1
20170712002.0,,,,2
20170712003.0,,,,3
20170712004.0,,,,4
20170712011.0,82.0,64.0,101.0,1
20170712012.0,,,,2
20170712013.0,,,,3
20170712014.0,,,,4
20170712021.0,81.0,62.0,99.0,1
20170712022.0,,,,2
20170712023.0,,,,3
20170712024.0,,,,4
20170712031.0,81.0,63.0,99.0,1
20170712032.0,,,,2
20170712033.0,,,,3
20170712034.0,,,,4
20170712041.0,81.0,62.0,100.0,1
20170712042.0,,,,2
20170712043.0,,,,3
20170712044.0,,,,4
20170712051.0,81.0,63.0,100.0,1
20170712052.0,,,,2
20170712053.0,,,,3
20170712054.0,,,,4
20170712061.0,81.0,63.0,99.0,1
20170712062.0,,,,2
20170712063.0,,,,3
20170712064.0,,,,4
20170712071.0,81.0,63.0,101.0,1
20170712072.0,,,,2
20170712073.0,,,,3
20170712074.0,,,,4
20170712081.0,81.0,64.0,100.0,1
20170712082.0,,,,2
20170712083.0,,,,3
20170712084.0,,,,4
20170712091.0,81.0,64.0,99.0,1
20170712092.0,,,,2
20170712093.0,,,,3
20170712094.0,,,,4
20170712101.0,81.0,63.0,100.0,1
20170712102.0,,,,2
20170712103.0,,,,3
20170712104.0,,,,4
20170712111.0,81.0,63.0,100.0,1
20170712112.0,,,,2
20170712113.0,,,,3
20170712114.0,,,,4
20170712121.0,81.0,62.0,100.0,1
20170712122.0,,,,2
20170712123.0,,,,3
20170712124.0,,,,4
20170712131.0,81.0,64.0,100.0,1
20170712132.0,,,,2
20170712133.0,,,,3
20170712134.0,,,,4
20170712141.0,81.0,62.0,99.0,1
20170712142.0,,,,2
20170712143.0,,,,3
20170712144.0,,,,4
20170712151.0,82.0,62.0,100.0,1
20170712152.0,,,,2
20170712153.0,,,,3
20170712154.0,,,,4
20170712161.0,82.0,63.0,99.0,1
20170712162.0,,,,2
20170712163.0,,,,3
20170712164.0,,,,4
20170712171.0,82.0,63.0,99.0,1
20170712172.0,,,,2
20170712173.0,,,,3
20170712174.0,,,,4
20170712181.0,82.0,64.0,101.0,1
20170712182.0,,,,2
20170712183.0,,,,3
20170712184.0,,,,4
20170712191.0,82.0,62.0,100.0,1
20170712192.0,,,,2
20170712193.0,,,,3
20170712194.0,,,,4
20170712201.0,82.0,64.0,102.0,1
20170712202.0,,,,2
20170712203.0,,,,3
20170712204.0,,,,4
20170712211.0,82.0,63.0,100.0,1
20170712212.0,,,,2
20170712213.0,,,,3
20170712214.0,,,,4
20170712221.0,82.0,64.0,100.0,1
20170712222.0,,,,2
20170712223.0,,,,3
20170712224.0,,,,4
20170712231.0,82.0,63.0,100.0,1
20170712232.0,,,,2
20170712233.0,,,,3
20170712234.0,,,,4
20170713001.0,82.0,63.0,100.0,1
20170713002.0,,,,2
20170713003.0,,,,3
20170713004.0,,,,4
20170713011.0,82.0,64.0,101.0,1
20170713012.0,,,,2
20170713013.0,,,,3
20170713014.0,,,,4
20170713021.0,82.0,64.0,100.0,1
20170713022.0,,,,2
20170713023.0,,,,3
20170713024.0,,,,4
20170713031.0,82.0,64.0,100.0,1
20170713032.0,,,,2
20170713033.0,,,,3
20170713034.0,,,,4
20170713041.0,82.0,64.0,100.0,1
20170713042.0,,,,2
20170713043.0,,,,3
20170713044.0,,,,4
20170713051.0,82.0,65.0,100.0,1
20170713052.0,,,,2
20170713053.0,,,,3
20170713054.0,,,,4
20170713061.0,82.0,64.0,101.0,1
20170713062.0,,,,2
20170713063.0,,,,3
20170713064.0,,,,4
20170713071.0,82.0,65.0,103.0,1
20170713072.0,,,,2
20170713073.0,,,,3
20170713074.0,,,,4
20170713081.0,82.0,64.0,99.0,1
20170713082.0,,,,2
20170713083.0,,,,3
20170713084.0,,,,4
20170713091.0,82.0,63.0,101.0,1
20170713092.0,,,,2
20170713093.0,,,,3
20170713094.0,,,,4
20170713101.0,82.0,62.0,101.0,1
20170713102.0,,,,2
20170713103.0,,,,3
20170713104.0,,,,4
20170713111.0,82.0,64.0,99.0,1
20170713112.0,,,,2
20170713113.0,,,,3
20170713114.0,,,,4
20170713121.0,82.0,63.0,101.0,1
20170713122.0,,,,2
20170713123.0,,,,3
20170713124.0,,,,4
20170713131.0,82.0,63.0,100.0,1
20170713132.0,,,,2
20170713133.0,,,,3
20170713134.0,,,,4
20170713141.0,82.0,64.0,100.0,1
20170713142.0,,,,2
20170713143.0,,,,3
20170713144.0,,,,4
20170713151.0,82.0,64.0,100.0,1
20170713152.0,,,,2
20170713153.0,,,,3
20170713154.0,,,,4
20170713161.0,82.0,64.0,99.0,1
20170713162.0,,,,2
20170713163.0,,,,3
20170713164.0,,,,4
20170713171.0,82.0,62.0,99.0,1
20170713172.0,,,,2
20170713173.0,,,,3
20170713174.0,,,,4
20170713181.0,82.0,64.0,100.0,1
20170713182.0,,,,2
20170713183.0,,,,3
20170713184.0,,,,4
20170713191.0,82.0,64.0,100.0,1
20170713192.0,,,,2
20170713193.0,,,,3
20170713194.0,,,,4
20170713201.0,82.0,63.0,100.0,1
20170713202.0,,,,2
20170713203.0,,,,3
20170713204.0,,,,4
20170713211.0,82.0,64.0,99.0,1
20170713212.0,,,,2
20170713213.0,,,,3
20170713214.0,,,,4
20170713221.0,81.0,63.0,100.0,1
20170713222.0,,,,2
20170713223.0,,,,3
20170713224.0,,,,4
20170713231.0,81.0,63.0,100.0,1
20170713232.0,,,,2
20170713233.0,,,,3
20170713234.0,,,,4
20170714001.0,81.0,63.0,100.0,1
20170714002.0,,,,2
20170714003.0,,,,3
20170714004.0,,,,4
20170714011.0,81.0,64.0,99.0,1
20170714012.0,,,,2
20170714013.0,,,,3
20170714014.0,,,,4
20170714021.0,81.0,64.0,98.0,1
20170714022.0,,,,2
20170714023.0,,,,3
20170714024.0,,,,4
20170714031.0,81.0,63.0,100.0,1
20170714032.0,,,,2
20170714033.0,,,,3
20170714034.0,,,,4
20170714041.0,81.0,63.0,99.0,1
20170714042.0,,,,2
20170714043.0,,,,3
20170714044.0,,,,4
20170714051.0,81.0,64.0,100.0,1
20170714052.0,,,,2
20170714053.0,,,,3
20170714054.0,,,,4
20170714061.0,81.0,63.0,99.0,1
20170714062.0,,,,2
20170714063.0,,,,3
20170714064.0,,,,4
20170714071.0,81.0,62.0,99.0,1
20170714072.0,,,,2
20170714073.0,,,,3
20170714074.0,,,,4
20170714081.0,80.0,62.0,98.0,1
20170714082.0,,,,2
20170714083.0,,,,3
20170714084.0,,,,4
20170714091.0,80.0,61.0,100.0,1
20170714092.0,,,,2
20170714093.0,,,,3
20170714094.0,,,,4
20170714101.0,80.0,62.0,99.0,1
20170714102.0,,,,2
20170714103.0,,,,3
20170714104.0,,,,4
20170714111.0,80.0,61.0,98.0,1
20170714112.0,,,,2
20170714113.0,,,,3
20170714114.0,,,,4
20170714121.0,80.0,60.0,97.0,1
20170714122.0,,,,2
20170714123.0,,,,3
20170714124.0,,,,4
20170714131.0,79.0,62.0,98.0,1
20170714132.0,,,,2
20170714133.0,,,,3
20170714134.0,,,,4
20170714141.0,79.0,60.0,98.0,1
20170714142.0,,,,2
20170714143.0,,,,3
20170714144.0,,,,4
20170714151.0,79.0,61.0,98.0,1
20170714152.0,,,,2
20170714153.0,,,,3
20170714154.0,,,,4
20170714161.0,78.0,61.0,96.0,1
20170714162.0,,,,2
20170714163.0,,,,3
20170714164.0,,,,4
20170714171.0,78.0,61.0,95.0,1
20170714172.0,,,,2
20170714173.0,,,,3
20170714174.0,,,,4
20170714181.0,78.0,61.0,96.0,1
20170714182.0,,,,2
20170714183.0,,,,3
20170714184.0,,,,4
20170714191.0,77.0,58.0,95.0,1
20170714192.0,,,,2
20170714193.0,,,,3
20170714194.0,,,,4
20170714201.0,77.0,58.0,96.0,1
20170714202.0,,,,2
20170714203.0,,,,3
20170714204.0,,,,4
20170714211.0,76.0,59.0,95.0,1
20170714212.0,,,,2
20170714213.0,,,,3
20170714214.0,,,,4
20170714221.0,76.0,58.0,96.0,1
20170714222.0,,,,2
20170714223.0,,,,3
20170714224.0,,,,4
20170714231.0,76.0,56.0,93.0,1
20170714232.0,,,,2
20170714233.0,,,,3
20170714234.0,,,,4
20170715001.0,75.0,54.0,93.0,1
20170715002.0,,,,2
20170715003.0,,,,3
20170715004.0,,,,4
20170715011.0,74.0,57.0,93.0,1
20170715012.0,,,,2
20170715013.0,,,,3
20170715014.0,,,,4
20170715021.0,74.0,56.0,91.0,1
20170715022.0,,,,2
20170715023.0,,,,3
20170715024.0,,,,4
20170715031.0,73.0,55.0,91.0,1
20170715032.0,,,,2
20170715033.0,,,,3
20170715034.0,,,,4
20170715041.0,73.0,54.0,91.0,1
20170715042.0,,,,2
20170715043.0,,,,3
20170715044.0,,,,4
20170715051.0,72.0,54.0,90.0,1
20170715052.0,,,,2
20170715053.0,,,,3
20170715054.0,,,,4
20170715061.0,72.0,53.0,90.0,1
20170715062.0,,,,2
20170715063.0,,,,3
20170715064.0,,,,4
20170715071.0,71.0,53.0,90.0,1
20170715072.0,,,,2
20170715073.0,,,,3
20170715074.0,,,,4
20170715081.0,70.0,51.0,88.0,1
20170715082.0,,,,2
20170715083.0,,,,3
20170715084.0,,,,4
20170715091.0,70.0,52.0,88.0,1
20170715092.0,,,,2
20170715093.0,,,,3
20170715094.0,,,,4
20170715101.0,69.0,52.0,88.0,1
20170715102.0,,,,2
20170715103.0,,,,3
20170715104.0,,,,4
20170715111.0,68.0,51.0,87.0,1
20170715112.0,,,,2
20170715113.0,,,,3
20170715114.0,,,,4
20170715121.0,68.0,49.0,85.0,1
20170715122.0,,,,2
20170715123.0,,,,3
20170715124.0,,,,4
20170715131.0,67.0,48.0,84.0,1
20170715132.0,,,,2
20170715133.0,,,,3
20170715134.0,,,,4
20170715141.0,67.0,48.0,84.0,1
20170715142.0,,,,2
20170715143.0,,,,3
20170715144.0,,,,4
20170715151.0,66.0,49.0,84.0,1
20170715152.0,,,,2
20170715153.0,,,,3
20170715154.0,,,,4
20170715161.0,66.0,49.0,84.0,1
20170715162.0,,,,2
20170715163.0,,,,3
20170715164.0,,,,4
20170715171.0,65.0,46.0,83.0,1
20170715172.0,,,,2
20170715173.0,,,,3
20170715174.0,,,,4
20170715181.0,65.0,46.0,84.0,1
20170715182.0,,,,2
20170715183.0,,,,3
20170715184.0,,,,4
20170715191.0,64.0,47.0,84.0,1
20170715192.0,,,,2
20170715193.0,,,,3
20170715194.0,,,,4
20170715201.0,64.0,45.0,82.0,1
20170715202.0,,,,2
20170715203.0,,,,3
20170715204.0,,,,4
20170715211.0,63.0,46.0,82.0,1
20170715212.0,,,,2
20170715213.0,,,,3
20170715214.0,,,,4
20170715221.0,63.0,46.0,81.0,1
20170715222.0,,,,2
20170715223.0,,,,3
20170715224.0,,,,4
20170715231.0,63.0,44.0,82.0,1
20170715232.0,,,,2
20170715233.0,,,,3
20170715234.0,,,,4
20170716001.0,63.0,45.0,80.0,1
20170716002.0,,,,2
20170716003.0,,,,3
20170716004.0,,,,4
20170716011.0,62.0,45.0,81.0,1
20170716012.0,,,,2
20170716013.0,,,,3
20170716014.0,,,,4
20170716021.0,62.0,45.0,81.0,1
20170716022.0,,,,2
20170716023.0,,,,3
20170716024.0,,,,4
20170716031.0,62.0,46.0,82.0,1
20170716032.0,,,,2
20170716033.0,,,,3
20170716034.0,,,,4
20170716041.0,62.0,44.0,80.0,1
20170716042.0,,,,2
20170716043.0,,,,3
20170716044.0,,,,4
20170716051.0,62.0,44.0,80.0,1
20170716052.0,,,,2
20170716053.0,,,,3
20170716054.0,,,,4
20170716061.0,62.0,45.0,80.0,1
20170716062.0,,,,2
20170716063.0,,,,3
20170716064.0,,,,4
20170716071.0,63.0,45.0,81.0,1
20170716072.0,,,,2
20170716073.0,,,,3
20170716074.0,,,,4
20170716081.0,63.0,46.0,80.0,1
20170716082.0,,,,2
20170716083.0,,,,3
20170716084.0,,,,4
20170716091.0,63.0,44.0,82.0,1
20170716092.0,,,,2
20170716093.0,,,,3
20170716094.0,,,,4
20170716101.0,63.0,45.0,82.0,1
20170716102.0,,,,2
20170716103.0,,,,3
20170716104.0,,,,4
20170716111.0,64.0,47.0,83.0,1
20170716112.0,,,,2
20170716113.0,,,,3
20170716114.0,,,,4
20170716121.0,64.0,46.0,83.0,1
20170716122.0,,,,2
20170716123.0,,,,3
20170716124.0,,,,4
20170716131.0,65.0,47.0,84.0,1
20170716132.0,,,,2
20170716133.0,,,,3
20170716134.0,,,,4
20170716141.0,65.0,47.0,84.0,1
20170716142.0,,,,2
20170716143.0,,,,3
20170716144.0,,,,4
20170716151.0,66.0,47.0,83.0,1
20170716152.0,,,,2
20170716153.0,,,,3
20170716154.0,,,,4
20170716161.0,67.0,48.0,84.0,1
20170716162.0,,,,2
20170716163.0,,,,3
20170716164.0,,,,4
20170716171.0,67.0,50.0,86.0,1
20170716172.0,,,,2
20170716173.0,,,,3
20170716174.0,,,,4
20170716181.0,68.0,50.0,87.0,1
20170716182.0,,,,2
20170716183.0,,,,3
20170716184.0,,,,4
20170716191.0,69.0,50.0,88.0,1
20170716192.0,,,,2
20170716193.0,,,,3
20170716194.0,,,,4
20170716201.0,70.0,53.0,88.0,1
20170716202.0,,,,2
20170716203.0,,,,3
20170716204.0,,,,4
20170716211.0,70.0,52.0,89.0,1
20170716212.0,,,,2
20170716213.0,,,,3
20170716214.0,,,,4
20170716221.0,71.0,53.0,89.0,1
20170716222.0,,,,2
20170716223.0,,,,3
20170716224.0,,,,4
20170716231.0,72.0,54.0,90.0,1
20170716232.0,,,,2
20170716233.0,,,,3
20170716234.0,,,,4
20170717001.0,73.0,55.0,91.0,1
20170717002.0,,,,2
20170717003.0,,,,3
20170717004.0,,,,4
20170717011.0,74.0,56.0,92.0,1
20170717012.0,,,,2
20170717013.0,,,,3
20170717014.0,,,,4
20170717021.0,75.0,56.0,93.0,1
20170717022.0,,,,2
20170717023.0,,,,3
20170717024.0,,,,4
20170717031.0,75.0,57.0,94.0,1
20170717032.0,,,,2
20170717033.0,,,,3
20170717034.0,,,,4
20170717041.0,76.0,58.0,94.0,1
20170717042.0,,,,2
20170717043.0,,,,3
20170717044.0,,,,4
20170717051.0,77.0,58.0,94.0,1
20170717052.0,,,,2
20170717053.0,,,,3
20170717054.0,,,,4
20170717061.0,78.0,60.0,96.0,1
20170717062.0,,,,2
20170717063.0,,,,3
20170717064.0,,,,4
20170717071.0,79.0,62.0,97.0,1
20170717072.0,,,,2
20170717073.0,,,,3
20170717074.0,,,,4
20170717081.0,79.0,62.0,98.0,1
20170717082.0,,,,2
20170717083.0,,,,3
20170717084.0,,,,4
20170717091.0,80.0,61.0,99.0,1
20170717092.0,,,,2
20170717093.0,,,,3
20170717094.0,,,,4
20170717101.0,81.0,64.0,99.0,1
20170717102.0,,,,2
20170717103.0,,,,3
20170717104.0,,,,4
20170717111.0,81.0,63.0,100.0,1
20170717112.0,,,,2
20170717113.0,,,,3
20170717114.0,,,,4
20170717121.0,82.0,64.0,102.0,1
20170717122.0,,,,2
20170717123.0,,,,3
20170717124.0,,,,4
20170717131.0,83.0,65.0,101.0,1
20170717132.0,,,,2
20170717133.0,,,,3
20170717134.0,,,,4
20170717141.0,83.0,64.0,103.0,1
20170717142.0,,,,2
20170717143.0,,,,3
20170717144.0,,,,4
20170717151.0,84.0,66.0,103.0,1
20170717152.0,,,,2
20170717153.0,,,,3
20170717154.0,,,,4
20170717161.0,84.0,66.0,102.0,1
20170717162.0,,,,2
20170717163.0,,,,3
20170717164.0,,,,4
20170717171.0,85.0,68.0,102.0,1
20170717172.0,,,,2
20170717173.0,,,,3
20170717174.0,,,,4
20170717181.0,85.0,65.0,103.0,1
20170717182.0,,,,2
20170717183.0,,,,3
20170717184.0,,,,4
20170717191.0,85.0,69.0,104.0,1
20170717192.0,,,,2
20170717193.0,,,,3
20170717194.0,,,,4
20170717201.0,86.0,66.0,104.0,1
20170717202.0,,,,2
20170717203.0,,,,3
20170717204.0,,,,4
20170717211.0,86.0,67.0,103.0,1
20170717212.0,,,,2
20170717213.0,,,,3
20170717214.0,,,,4
20170717221.0,86.0,68.0,104.0,1
20170717222.0,,,,2
20170717223.0,,,,3
20170717224.0,,,,4
20170717231.0,86.0,68.0,105.0,1
20170717232.0,,,,2
20170717233.0,,,,3
20170717234.0,,,,4
20170718001.0,86.0,69.0,105.0,1
20170718002.0,,,,2
20170718003.0,,,,3
20170718004.0,,,,4
20170718011.0,86.0,68.0,105.0,1
20170718012.0,,,,2
20170718013.0,,,,3
20170718014.0,,,,4
20170718021.0,86.0,67.0,104.0,1
20170718022.0,,,,2
20170718023.0,,,,3
20170718024.0,,,,4
20170718031.0,86.0,69.0,105.0,1
20170718032.0,,,,2
20170718033.0,,,,3
20170718034.0,,,,4
20170718041.0,86.0,68.0,105.0,1
20170718042.0,,,,2
20170718043.0,,,,3
20170718044.0,,,,4
20170718051.0,86.0,68.0,105.0,1
20170718052.0,,,,2
20170718053.0,,,,3
20170718054.0,,,,4
20170718061.0,86.0,67.0,103.0,1
20170718062.0,,,,2
20170718063.0,,,,3
20170718064.0,,,,4
20170718071.0,86.0,68.0,105.0,1
20170718072.0,,,,2
20170718073.0,,,,3
20170718074.0,,,,4
20170718081.0,86.0,68.0,103.0,1
20170718082.0,,,,2
20170718083.0,,,,3
20170718084.0,,,,4
20170718091.0,86.0,68.0,104.0,1
20170718092.0,,,,2
20170718093.0,,,,3
20170718094.0,,,,4
20170718101.0,86.0,69.0,105.0,1
20170718102.0,,,,2
20170718103.0,,,,3
20170718104.0,,,,4
20170718111.0,86.0,67.0,105.0,1
20170718112.0,,,,2
20170718113.0,,,,3
20170718114.0,,,,4
20170718121.0,85.0,68.0,103.0,1
20170718122.0,,,,2
20170718123.0,,,,3
20170718124.0,,,,4
20170718131.0,85.0,66.0,104.0,1
20170718132.0,,,,2
20170718133.0,,,,3
20170718134.0,,,,4
20170718141.0,85.0,66.0,103.0,1
20170718142.0,,,,2
20170718143.0,,,,3
20170718144.0,,,,4
20170718151.0,85.0,67.0,102.0,1
20170718152.0,,,,2
20170718153.0,,,,3
20170718154.0,,,,4
20170718161.0,85.0,66.0,102.0,1
20170718162.0,,,,2
20170718163.0,,,,3
20170718164.0,,,,4
20170718171.0,85.0,65.0,103.0,1
20170718172.0,,,,2
20170718173.0,,,,3
20170718174.0,,,,4
20170718181.0,84.0,66.0,102.0,1
20170718182.0,,,,2
20170718183.0,,,,3
20170718184.0,,,,4
20170718191.0,84.0,67.0,102.0,1
20170718192.0,,,,2
20170718193.0,,,,3
20170718194.0,,,,4
20170718201.0,84.0,66.0,102.0,1
20170718202.0,,,,2
20170718203.0,,,,3
20170718204.0,,,,4
20170718211.0,84.0,66.0,103.0,1
20170718212.0,,,,2
20170718213.0,,,,3
20170718214.0,,,,4
20170718221.0,84.0,66.0,103.0,1
20170718222.0,,,,2
20170718223.0,,,,3
20170718224.0,,,,4
20170718231.0,84.0,66.0,103.0,1
20170718232.0,,,,2
20170718233.0,,,,3
20170718234.0,,,,4
20170719001.0,84.0,64.0,102.0,1
20170719002.0,,,,2
20170719003.0,,,,3
20170719004.0,,,,4
20170719011.0,84.0,65.0,102.0,1
20170719012.0,,,,2
20170719013.0,,,,3
20170719014.0,,,,4
20170719021.0,84.0,65.0,101.0,1
20170719022.0,,,,2
20170719023.0,,,,3
20170719024.0,,,,4
20170719031.0,84.0,65.0,102.0,1
20170719032.0,,,,2
20170719033.0,,,,3
20170719034.0,,,,4
20170719041.0,84.0,66.0,102.0,1
20170719042.0,,,,2
20170719043.0,,,,3
20170719044.0,,,,4
20170719051.0,84.0,64.0,103.0,1
20170719052.0,,,,2
20170719053.0,,,,3
20170719054.0,,,,4
20170719061.0,84.0,65.0,102.0,1
20170719062.0,,,,2
20170719063.0,,,,3
20170719064.0,,,,4
20170719071.0,84.0,64.0,102.0,1
20170719072.0,,,,2
20170719073.0,,,,3
20170719074.0,,,,4
20170719081.0,84.0,66.0,101.0,1
20170719082.0,,,,2
20170719083.0,,,,3
20170719084.0,,,,4
20170719091.0,84.0,65.0,102.0,1
20170719092.0,,,,2
20170719093.0,,,,3
20170719094.0,,,,4
20170719101.0,84.0,64.0,102.0,1
20170719102.0,,,,2
20170719103.0,,,,3
20170719104.0,,,,4
20170719111.0,84.0,65.0,102.0,1
20170719112.0,,,,2
20170719113.0,,,,3
20170719114.0,,,,4
20170719121.0,84.0,65.0,102.0,1
20170719122.0,,,,2
20170719123.0,,,,3
20170719124.0,,,,4
20170719131.0,84.0,66.0,102.0,1
20170719132.0,,,,2
20170719133.0,,,,3
20170719134.0,,,,4
20170719141.0,84.0,65.0,103.0,1
20170719142.0,,,,2
20170719143.0,,,,3
20170719144.0,,,,4
20170719151.0,84.0,65.0,102.0,1
20170719152.0,,,,2
20170719153.0,,,,3
20170719154.0,,,,4
20170719161.0,84.0,66.0,101.0,1
20170719162.0,,,,2
20170719163.0,,,,3
20170719164.0,,,,4
20170719171.0,84.0,65.0,103.0,1
20170719172.0,,,,2
20170719173.0,,,,3
20170719174.0,,,,4
20170719181.0,84.0,66.0,102.0,1
20170719182.0,,,,2
20170719183.0,,,,3
20170719184.0,,,,4
20170719191.0,84.0,66.0,102.0,1
20170719192.0,,,,2
20170719193.0,,,,3
20170719194.0,,,,4
20170719201.0,84.0,66.0,102.0,1
20170719202.0,,,,2
20170719203.0,,,,3
20170719204.0,,,,4
20170719211.0,84.0,65.0,101.0,1
20170719212.0,,,,2
20170719213.0,,,,3
20170719214.0,,,,4
20170719221.0,84.0,65.0,103.0,1
20170719222.0,,,,2
20170719223.0,,,,3
20170719224.0,,,,4
20170719231.0,84.0,66.0,103.0,1
20170719232.0,,,,2
20170719233.0,,,,3
20170719234.0,,,,4
20170720001.0,84.0,66.0,102.0,1
20170720002.0,,,,2
20170720003.0,,,,3
20170720004.0,,,,4
20170720011.0,84.0,66.0,103.0,1
20170720012.0,,,,2
20170720013.0,,,,3
20170720014.0,,,,4
20170720021.0,84.0,66.0,104.0,1
20170720022.0,,,,2
20170720023.0,,,,3
20170720024.0,,,,4
20170720031.0,84.0,65.0,104.0,1
20170720032.0,,,,2
20170720033.0,,,,3
20170720034.0,,,,4
20170720041.0,84.0,67.0,103.0,1
20170720042.0,,,,2
20170720043.0,,,,3
20170720044.0,,,,4
20170720051.0,84.0,65.0,100.0,1
20170720052.0,,,,2
20170720053.0,,,,3
20170720054.0,,,,4
20170720061.0,84.0,66.0,103.0,1
20170720062.0,,,,2
20170720063.0,,,,3
20170720064.0,,,,4
20170720071.0,84.0,66.0,103.0,1
20170720072.0,,,,2
20170720073.0,,,,3
20170720074.0,,,,4
20170720081.0,84.0,65.0,103.0,1
20170720082.0,,,,2
20170720083.0,,,,3
20170720084.0,,,,4
20170720091.0,84.0,65.0,104.0,1
20170720092.0,,,,2
20170720093.0,,,,3
20170720094.0,,,,4
20170720101.0,84.0,65.0,101.0,1
20170720102.0,,,,2
20170720103.0,,,,3
20170720104.0,,,,4
20170720111.0,84.0,67.0,102.0,1
20170720112.0,,,,2
20170720113.0,,,,3
20170720114.0,,,,4
20170720121.0,84.0,66.0,103.0,1
20170720122.0,,,,2
20170720123.0,,,,3
20170720124.0,,,,4
20170720131.0,84.0,67.0,103.0,1
20170720132.0,,,,2
20170720133.0,,,,3
20170720134.0,,,,4
20170720141.0,84.0,66.0,101.0,1
20170720142.0,,,,2
20170720143.0,,,,3
20170720144.0,,,,4
20170720151.0,84.0,65.0,102.0,1
20170720152.0,,,,2
20170720153.0,,,,3
20170720154.0,,,,4
20170720161.0,84.0,65.0,101.0,1
20170720162.0,,,,2
20170720163.0,,,,3
20170720164.0,,,,4
20170720171.0,83.0,65.0,102.0,1
20170720172.0,,,,2
20170720173.0,,,,3
20170720174.0,,,,4
20170720181.0,83.0,66.0,102.0,1
20170720182.0,,,,2
20170720183.0,,,,3
20170720184.0,,,,4
20170720191.0,83.0,64.0,101.0,1
20170720192.0,,,,2
20170720193.0,,,,3
20170720194.0,,,,4
20170720201.0,83.0,65.0,101.0,1
20170720202.0,,,,2
20170720203.0,,,,3
20170720204.0,,,,4
20170720211.0,83.0,64.0,102.0,1
20170720212.0,,,,2
20170720213.0,,,,3
20170720214.0,,,,4
20170720221.0,83.0,65.0,100.0,1
20170720222.0,,,,2
20170720223.0,,,,3
20170720224.0,,,,4
20170720231.0,83.0,65.0,102.0,1
20170720232.0,,,,2
20170720233.0,,,,3
20170720234.0,,,,4
20170721001.0,83.0,64.0,103.0,1
20170721002.0,,,,2
20170721003.0,,,,3
20170721004.0,,,,4
20170721011.0,83.0,63.0,100.0,1
20170721012.0,,,,2
20170721013.0,,,,3
20170721014.0,,,,4
20170721021.0,82.0,65.0,101.0,1
20170721022.0,,,,2
20170721023.0,,,,3
20170721024.0,,,,4
20170721031.0,82.0,64.0,99.0,1
20170721032.0,,,,2
20170721033.0,,,,3
20170721034.0,,,,4
20170721041.0,82.0,64.0,100.0,1
20170721042.0,,,,2
20170721043.0,,,,3
20170721044.0,,,,4
20170721051.0,82.0,64.0,100.0,1
20170721052.0,,,,2
20170721053.0,,,,3
20170721054.0,,,,4
20170721061.0,82.0,64.0,99.0,1
20170721062.0,,,,2
20170721063.0,,,,3
20170721064.0,,,,4
20170721071.0,82.0,63.0,100.0,1
20170721072.0,,,,2
20170721073.0,,,,3
20170721074.0,,,,4
20170721081.0,81.0,63.0,99.0,1
20170721082.0,,,,2
20170721083.0,,,,3
20170721084.0,,,,4
20170721091.0,81.0,63.0,99.0,1
20170721092.0,,,,2
